Date received,Product,Sub-product,Issue,Sub-issue,Consumer complaint narrative,Company public response,Company,State,ZIP code,Tags,Consumer consent provided?,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?,Complaint ID
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,,"EQUIFAX, INC.",SC,29045,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11149075
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",VA,22312,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11152917
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,,"EQUIFAX, INC.",SC,29168,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11148983
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,"XXXX XXXX and Equifax are reporting inaccurate information on my credit report. And continue to violate 15 U.S. Code 8 16815-2 - Responsibilities of furnishers of information to consumer reporting agencies ( a ) DUTY OF FURNISHERS OF INFORMATION TO PROVIDE ACCURATE INFORMATION. This erroneous information is ruining my credibility, and I would like it removed entirely from my credit report. List of inaccurate information : the reporting of XXXX XXXX and XXXX XXXX XXXXXXXX is inaccurate and must be deleted as INCOME DOES NOT GET REPORTED ON THE CONSUMER REPORT, which makes the reporting of these accounts Inaccurate. Once again, 15 U.S. Code 8 16815-2 - Responsibilities of furnishers of information to consumer reporting agencies ( a ) DUTY OF FURNISHERS OF INFORMATION TO PROVIDE ACCURATE INFORMATION PROHIBITION ( A ) Reporting Information with actual knowledge of errors A person shall not furnish any information relating to a consumer to any consumer reporting agency If the person knows or has reasonable cause to believe that the data is inaccurate. Duty : a moral or legal obligation ; a responsibility. Accurate : correct in all details ; exact. PROHIBITION : a law or regulation forbidding something As Defined by the IRS. Even if you didn't receive a Form 1099-C, you must report the canceled debt as gross Income on your tax return. The IRS Clearly defines a charge-off as Gross or Ordinary Income. INCOME DOES NOT GET REPORTED ON THE CONSUMER REPORT, which makes your reporting of this account Inaccurate. Both XXXXXXXX XXXX XXXX XXXX XXXX XXXXXXXX are inaccurate and must be removed.",,"EQUIFAX, INC.",NJ,07202,,Consent provided,Web,2024-12-14,Closed with explanation,Yes,,11156932
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",NC,28801,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11153024
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,"I HAVE BEEN AFFECTED BY THE EQUIFAX DATA BREACH. PER 15 USC 1681 C-2 STATES EXCEPT AS OTHERWISE PROVIDED IN THIS SECTION A CONSUMER REPORTING AGENCY SHALL BLOCK THE REPORTING OF ANY INFORMATION IN THE FILE OF A CONSUMER THAT THE CONSUMER IDENTIFIES AS INFORMATION THAT RESULTED FROM AN ALLEGED IDENTITY THEFT. 

XXXX # XXXX XX/XX/XXXX - Balance : {$350.00} XXXXXXXX XXXX XXXX XXXXXXXX XX/XX/XXXX - Balance : {$3200.00} XXXX XXXX XXXX XXXX XX/XX/XXXX - Balance : {$3200.00} XXXX XXXX XXXX XXXX XXXXXX/XX/XXXX - Balance : {$3200.00} XXXXXXXX XXXX XXXX XXXXXXXX XX/XX/XXXX - Balance : {$500.00} XXXX XXXX XXXX XXXXXXXX XX/XX/XXXX - Balance : {$500.00} XXXXXXXX XXXX XXXX XXXX XXXXXX/XX/XXXX - Balance : {$500.00} XXXX XXXX XXXX XXXX XXXXXX/XX/XXXX - Balance : {$0.00} XXXXXXXX XXXX XXXX XXXXXXXX XX/XX/XXXX - Balance : {$2200.00} XXXX XXXX XXXX XXXX XX/XX/XXXX - Balance : {$2200.00} XXXXXXXX XXXX XXXX XXXX XXXXXX/XX/XXXX - Balance : {$2200.00} XXXX XXXX # XXXX XX/XX/XXXX - Balance : {$690.00} XXXX XXXX XXXX XXXX XXXX XX/XX/XXXX - Balance : {$590.00} XXXX # XXXX XX/XX/XXXX - Balance : {$590.00} UNAUTHORIZED INQUIRIES : XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXX/XX/XXXX",,"EQUIFAX, INC.",TX,77539,,Consent provided,Web,2024-12-14,Closed with explanation,Yes,,11161246
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,,"EQUIFAX, INC.",MA,01902,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11157993
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",PA,19151,Servicemember,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11154260
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,,"EQUIFAX, INC.",OH,43147,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11158708
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",GA,31909,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11153560
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",IL,60901,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11153697
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",MS,39705,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11158844
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",NY,11704,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11159713
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",GA,30008,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11153890
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",NY,10703,,Consent not provided,Web,2024-12-14,In progress,Yes,,11153574
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",FL,33025,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11154302
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",IL,60651,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11154025
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",MI,48221,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11154287
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",OH,44146,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11153713
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",PA,19139,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11153676
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",MI,48227,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11152702
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",CA,92394,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11154197
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",AL,35007,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11154237
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",FL,33185,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11152643
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",TN,38485,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11154286
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",NC,27713,,Consent not provided,Web,2024-12-14,In progress,Yes,,11152646
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",FL,33137,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11154206
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",PA,19142,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11153955
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",FL,33334,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11152749
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",MD,20653,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11153601
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",TX,75050,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11153066
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",CA,91730,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11156676
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",MA,02554,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11158447
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",MS,38652,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11159137
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",FL,33068,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11153043
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",IL,62226,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11158394
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",GA,30290,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11153513
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",NY,11550,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11154049
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",TX,75154,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11152955
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",OH,44125,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11154210
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,I recently reviewed my credit and noticed fraudulent activity on my report. Please remove all fraudulent activity as it is hurting my ability to obtain credit. Thank you.,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",NC,28216,,Consent provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11152834
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",TN,38125,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11154189
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,"I wanted to let you know that I've recently experienced a data breach that has put my personal information at risk. This situation has raised serious worries for me about the safety of my sensitive data. Because of this breach, there are now fraudulent accounts and debts under my name. Id really appreciate it if you could take this into account when looking at my credit report and help fix any errors or fraudulent activities.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",NY,11717,,Consent provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11153526
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",TX,78069,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11153336
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",MI,48180,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11153687
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",FL,33004,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11153239
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,I recently received a copy of my credit report and noticed 3 inquiries ( XXXX XXXX XXXX XXXX XXXXXXXX ) that I dont recognize and is hurting my ability to obtain credit. I would like for them to be removed immediately. Thank you.,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",SC,29406,,Consent provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11152909
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",FL,33461,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11152798
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",TX,77469,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11153365
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",MA,01604,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11153146
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",FL,33131,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11153397
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Problem with personal statement of dispute,"I have contacted Transunion multiple times, and so have my attorney, we have outlined that XXXX XXXX provided false and mispresented information to me in the sale of a timeshare and the account was created under a scam and that the account needs to be removed from my credit. I keep receiving the same results and my credit continues to be impacted. XXXX and XXXX have listened and take the time to see that company has done this many times, no no avail I'm I getting this assistance from Transunion, please help,",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",FL,33319,,Consent provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11154281
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",TX,77065,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11153088
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",IN,46226,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11154016
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Personal information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",NV,89110,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11153363
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",IL,62226,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11152829
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",NV,89084,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11154077
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",NY,11225,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11159496
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",TX,75068,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11153972
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",FL,33069,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11152655
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,"I am listing accounts and inquiries below that have been reported inaccurately on my credit report. In compliance with the Fair Credit Reporting Act and as a gesture of respect to the Federal Trade Commission Committee on accuracy and completeness of credit information I am formally writing in today to dispute negative information appearing on my credit. This incorrect information is greatly hindering me from getting the credit score I deserve and hopefully, this letter will resolve all the issues on my credit.

I demand to see Verifiable Proof ( an original Consumer Contract with my Signature on it ) of the accounts listed below. Your failure to positively verify these accounts and inquiries has hurt my ability to obtain credit. 

Items that need attention : XXXX XXXX XXXX, XXXX XXXX, IL, XXXX XXXX XXXX XXXX XXXX XXXX, XXXX XXXX, NJ, XXXX XXXX  XXXX XXXX Account Number : XXXX Date open : XX/XX/XXXX Balance : {$48.00} -ChargeOff XXXX XXXX ( Original Creditor : XXXX  ) Account Number : XXXX Date open : XX/XX/XXXX Balance : $ XXXX-Collection XXXX XXXX Account Number : XXXX Date open : XX/XX/XXXX Balance : $ XXXX-Collection XXXX XXXX XXXX  ( Original Creditor : XXXX XXXX XXXX  ) Account Number : XXXX Date open : XX/XX/XXXX Balance : $ XXXX-Collection XXXX XXXX XXXX ( Original Creditor : XXXX XXXX XXXX ) Account Number : XXXX open : XX/XX/XXXX Balance $ XXXX-Collection Inquiries included in dispute : XXXX XXXX XX/XX/XXXX XXXX XXXX XXXX, XXXX XXXX XX/XX/XXXX XXXX  XXXX Account Number : XXXX Date open : XXXX XXXX XXXX XXXX Balance : {$330.00} -Late/Open XXXX XXXX XXXX Account Number : XXXX Date open : XXXX XXXX, XXXX Balance : {$230.00} -Late/Open XXXX XXXX XXXX XXXX Account Number : XXXX Date open : XX/XX/XXXX Balance : {$65.00} -Late/Open XXXX XXXX XXXX Account Number : XXXX Date open : XX/XX/XXXX Balance : $ XXXXLate/Open XXXX  XXXX Account Number : XXXX Date open : XX/XX/XXXX Balance : $ XXXXLate/Open XXXX XXXX Account Number : XXXX Date open : XX/XX/XXXX Balance : $ XXXX-Late/Open XXXX Account Number : XXXX Date open : XX/XX/XXXX Balance : {$0.00} -Late/Open",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",AZ,85138,,Consent provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11153916
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",MS,39540,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11153130
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",TX,77090,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11153147
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",OH,45238,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11158088
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",AL,36066,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11158689
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,"I am writing to formally dispute several accounts that l believe to be fraudulent and have negatively impacted my credit report.

Below is a detailed list of the accounts in question : I recently reviewed my credit report and discovered several unauthorized inquiries that appear to be the result of identity theft. These inquiries are negatively impacting my credit as I am in the process of buying a home. Please remove the following accounts from my report : XXXX XXXX  ACCOUNT NUMBER XXXX, XXXX. XXXX XXXX ACCOUNT NUMBER XXXX, XXXX XXXX ACCOUNT NUMBER XXXX, XXXX XXXX XXXX  ACCOUNT NUMBER XXXX, XXXX XXXX XXXX ACCOUNT NUMBER XXXX, XXXX XXXX XXXXXXXX ACCOUNT NUMBER XXXX. I have not authorized any transactions or accounts with these institutions, and I believe these entries are the result of identity theft or fraud. I kindly request an investigation into these accounts and the removal of any fraudulent entries from my credit report. ese accounts and their immediate removal from my credit report. I have attached a copy of the FTC report as well as my ID etc.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",PA,191XX,,Consent provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11153898
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",FL,33027,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11159000
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",FL,33881,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11153726
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",TX,77011,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11153149
